Date/Time,CZ01/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ01/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ01/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ02/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ02/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ02/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ03/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ03/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ03/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ04/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ04/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ04/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ05/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ05/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ05/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ06/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ06/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ06/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ07/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ07/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ07/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ08/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ08/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ08/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ09/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ09/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ09/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ10/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ10/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ10/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ11/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ11/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ11/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ12/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ12/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ12/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ13/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ13/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ13/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ14/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ14/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ14/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ15/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ15/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ15/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ16/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ16/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ16/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv
 01/01  11:00:00,163047589.0023341 ,162398034.36840656 ,161470009.45603636 ,179952736.05921915 ,179332519.89033765 ,178447067.47366464 ,165130253.6802859 ,164490350.71742153 ,163602501.8875633 ,170597268.83513469 ,169938053.07829067 ,168995555.01253492 ,157951206.1710864 ,157276535.312129 ,156312013.3032487 ,160632517.92377654 ,159950747.5234829 ,158976386.1973176 ,157597484.7494085 ,156910576.5012507 ,155929995.37183884 ,160723583.37612072 ,160016204.63573387 ,159005115.20573038 ,169933306.75215048 ,169188763.87031442 ,168486027.5427318 ,168242201.77170873 ,167632654.3199763 ,166590193.68573242 ,209838648.05717456 ,209244130.7822327 ,208394374.5400455 ,183794022.14192253 ,183147384.8975424 ,182223678.40337026 ,176995116.50298125 ,176309928.63532913 ,175329431.6919045 ,202516683.08767498 ,201812567.06654334 ,200806360.98045135 ,177119608.03443938 ,176329780.8862459 ,175200691.34663728 ,250582013.68599686 ,250174456.21974844 ,249590450.1118859 
 01/01  12:00:00,161202628.20120192 ,160553216.69253352 ,159625396.24721882 ,179100132.8545192 ,178478650.34949574 ,177591179.45174372 ,162072981.88700163 ,161404822.75379634 ,160450085.01717067 ,167976410.46041757 ,167316011.10652974 ,166371846.02478343 ,156112784.56382 ,155437943.7364586 ,154473086.131203 ,158807988.30871314 ,158124124.69980317 ,157146797.39770246 ,155469977.2216496 ,154662729.2185572 ,153529367.74382657 ,159703046.5033553 ,158994781.5339266 ,157982429.04271394 ,167693935.6883942 ,166968401.73097855 ,166153044.71062467 ,165012438.43519917 ,164385510.6161866 ,163340871.70955816 ,208261285.0765014 ,207665639.8556424 ,206814421.51049775 ,180637113.99780226 ,179987884.5736551 ,179059685.8890723 ,174299275.4086939 ,173601856.67796206 ,172618992.97432894 ,194074255.7138121 ,193320403.70988613 ,192259976.19034734 ,177194957.52444696 ,176404966.98473808 ,175275663.4934309 ,252190079.93793893 ,251780704.53995952 ,251194325.65191373 
 01/01  13:00:00,201033150.17405415 ,200384253.73542637 ,199457172.3904466 ,216082247.99714133 ,215461987.82858133 ,214576206.96500137 ,201098862.04419208 ,200431245.1353503 ,199477277.984396 ,207252632.75875926 ,206536310.01392388 ,205512824.390422 ,195887664.59560788 ,195213479.77864245 ,194249638.57457292 ,198093879.7892322 ,197265325.46849155 ,196081632.05375767 ,197052775.89041057 ,196216731.09199032 ,195022946.94841033 ,197418484.8785111 ,196637373.28026903 ,195533738.37144643 ,203027014.2222527 ,202300513.96028998 ,201505061.30415606 ,201243825.2415539 ,200610168.39645046 ,199564724.90284607 ,243985409.23039275 ,243298713.85847664 ,242317641.47909233 ,216968038.24822405 ,216319578.68771055 ,215392010.33969292 ,210126557.38146204 ,209373335.33434808 ,208297038.46184993 ,228659818.95251384 ,227789403.8204832 ,226558764.2906834 ,214411796.12515143 ,213621574.57546976 ,212491968.43917882 ,288252874.6155871 ,287655250.7778477 ,286801944.4390169 
 01/01  14:00:00,188681685.37809658 ,188038445.6204508 ,187119453.38047433 ,202308246.94930997 ,201637856.25908512 ,200680376.55686277 ,189368437.43289003 ,188706616.3481923 ,187760920.47242978 ,195993543.04852828 ,195283381.64793083 ,194268700.88874733 ,184187860.94079217 ,183519437.90945253 ,182563780.60698834 ,196485837.07097507 ,195635686.15276232 ,194421148.271675 ,198258853.78614348 ,197403908.64460072 ,196182489.35576588 ,195781418.96632737 ,194917735.51238328 ,193683914.8151768 ,195967559.2578414 ,195082869.90000728 ,194448904.17620537 ,194696196.08521724 ,194053716.6432767 ,192791494.163003 ,228096232.8368047 ,227416340.5109482 ,226444940.24855924 ,204176077.621752 ,203473687.00614545 ,202470458.63607216 ,196144986.45099312 ,195397062.28123873 ,194328392.55868605 ,215108307.9490832 ,214255105.12382817 ,213035280.23060757 ,198987034.67886436 ,198055611.99719387 ,196728216.60464293 ,264266954.64221492 ,263689382.66941032 ,262864389.3301813 
 01/01  15:00:00,187047862.14611423 ,186404480.64380464 ,185485278.51443464 ,200731711.71494973 ,200061210.77873164 ,199103543.5854863 ,188288132.3138692 ,187626273.8236213 ,186680535.158769 ,198450884.54889885 ,197741750.6047884 ,196728522.00223538 ,183913414.62160048 ,183244947.6117351 ,182289339.18339685 ,194183829.34612337 ,193333760.33176968 ,192119338.1383937 ,197473297.3412078 ,196618243.4673947 ,195396680.31164932 ,194869540.4378155 ,194005731.75615007 ,192771728.3173931 ,194725174.64192003 ,193838559.42481002 ,193180511.5042617 ,193624635.6801457 ,192965886.7214263 ,191693838.0319625 ,226513588.3443404 ,225833661.09581015 ,224862212.42798233 ,204881901.29394886 ,204179858.9338491 ,203177058.23311824 ,195855381.03312865 ,195107587.63281202 ,194039066.65250304 ,211001679.11651444 ,210216813.91214603 ,209095274.56924087 ,197226614.80047074 ,196285835.7465865 ,194943774.5392638 ,262202467.28793558 ,261626009.51127404 ,260802584.11371964 
 01/01  16:00:00,186956252.65285286 ,186313111.10898244 ,185394248.45769185 ,200845883.62913123 ,200175520.49809092 ,199218019.327528 ,188332911.32342428 ,187671166.3939124 ,186725600.2906193 ,198800794.49645767 ,198091703.7814145 ,197078542.25033998 ,183721712.0715879 ,183047600.21378747 ,182092107.9516961 ,192675286.4182358 ,191825309.83679217 ,190611018.95601135 ,193928883.60118946 ,193073929.92728165 ,191852519.33797598 ,193708231.67381176 ,192844373.60751957 ,191610297.7267795 ,192410047.41477773 ,191523547.0925769 ,190826664.36666134 ,192811227.73121795 ,192138625.55081403 ,190866667.81737474 ,226329500.64074755 ,225649694.36793068 ,224678411.0119605 ,206791797.6150256 ,206090469.31301072 ,205088646.71369588 ,195757523.9165124 ,195009742.6945482 ,193941224.31437996 ,209675694.12053594 ,208890383.3051259 ,207768253.90480307 ,196263442.33637008 ,195322787.33871245 ,193994591.73889592 ,263487290.7465971 ,262915054.93801314 ,262097569.59770232 
 01/01  17:00:00,188910595.1718446 ,188268079.9498017 ,187350117.84348017 ,200749689.74801144 ,200079523.5445422 ,199122294.4792057 ,190042472.01155466 ,189381357.49059904 ,188436678.41700438 ,198103380.28962022 ,197394390.00662044 ,196381370.30495384 ,182655989.72317684 ,181980138.3692268 ,181020958.32992908 ,189779307.46225858 ,188930906.26958233 ,187719958.76837182 ,190121264.17760748 ,189266500.791924 ,188045369.50044733 ,190041259.89179826 ,189177658.23460317 ,187943947.70534518 ,189212749.5402612 ,188333495.29437757 ,187597471.71616176 ,190081804.8947442 ,189406164.79850763 ,188161084.78603983 ,225291866.02591947 ,224612089.37400258 ,223640848.24260733 ,207673481.80923325 ,206972886.94685942 ,206012613.7555652 ,195780214.1048906 ,195032856.07250905 ,193964930.664548 ,213352972.54127967 ,212537893.7682557 ,211370450.4169048 ,194645006.39647436 ,193861828.66238892 ,192745255.84715316 ,264040545.51999146 ,263458313.91077164 ,262626524.6478871 
 01/01  18:00:00,191811696.1665416 ,191169585.88993406 ,190252192.8982875 ,200656900.57766008 ,199986824.0746618 ,199029700.42177397 ,192648753.2410908 ,191988193.05051434 ,191044315.20567203 ,198790919.16958034 ,198082289.67839545 ,197069787.92193142 ,183503553.42874286 ,182835460.67510843 ,181880414.44086814 ,187873107.87300146 ,187042917.09587166 ,185856732.12498856 ,188172310.04908994 ,187317775.9402231 ,186096977.82159072 ,188252016.0954599 ,187402592.95713663 ,186190447.52745134 ,188308776.80193025 ,187443296.65988356 ,186635415.68518856 ,190072431.6491593 ,189346035.2405251 ,188261785.51684916 ,225329076.72304899 ,224649260.90040183 ,223677961.5544093 ,208338002.69025713 ,207697605.24748394 ,206792722.58846828 ,197500776.16543102 ,196753993.5825523 ,195686888.93394828 ,219053184.92590088 ,218203280.77712557 ,216988849.63005388 ,198898264.71652585 ,198124152.5839058 ,197016947.6841212 ,263935293.89410174 ,263346437.45193592 ,262505492.5566942 
 01/01  19:00:00,240103769.3124016 ,239461780.61756834 ,238544557.47431728 ,248797067.12978113 ,248127254.36704844 ,247170485.98891467 ,241822207.6088431 ,241162074.56343848 ,240218810.65128702 ,245973375.70239934 ,245264739.33203506 ,244252234.04757178 ,231436254.11490676 ,230768594.28554863 ,229813722.35333794 ,236215682.05198756 ,235384526.18366456 ,234197065.2062611 ,236565940.8648838 ,235711442.12148923 ,234490696.05875 ,237497960.39185128 ,236728344.60519826 ,235630148.69821376 ,238702798.0968459 ,237968317.63481852 ,237022271.7507696 ,241804882.8642504 ,241098694.97707295 ,240083036.85529432 ,272063040.2757003 ,271382843.7309009 ,270411309.8474623 ,255469545.81602877 ,254798818.4343505 ,253888592.16377312 ,245463132.718263 ,244716573.62994835 ,243649810.3220803 ,269386095.8341054 ,268537498.32119274 ,267324784.11270046 ,251427258.01224953 ,250652877.75271842 ,249545547.36741745 ,309796990.3282666 ,309215859.5523779 ,308385515.04894865 
 01/01  20:00:00,269515747.7142301 ,268874837.42620057 ,267959145.5666022 ,278980644.7052542 ,278312039.4439624 ,277356984.92711186 ,272030171.3185405 ,271371340.2672957 ,270429930.52894884 ,275304840.9385376 ,274597298.78636885 ,273586361.506928 ,262272480.47402707 ,261593775.47832593 ,260623305.85500064 ,269408251.7493189 ,268557813.2680381 ,267341353.18492725 ,269650359.0061216 ,268791720.59424 ,267565035.16498795 ,272015591.2557911 ,271316371.9990791 ,270316815.990887 ,272953745.02093226 ,272233146.47966176 ,271224617.30011505 ,275522470.5427462 ,274804142.72348464 ,273775237.55634266 ,301164841.52632314 ,300485788.2746771 ,299515565.626169 ,283805811.4859447 ,283105652.4890551 ,282116609.30126595 ,274800809.91097146 ,274055371.32403713 ,272990206.573046 ,309729917.39379483 ,308918397.8725821 ,307758649.7225648 ,282859664.5212461 ,282085831.0248047 ,280979368.9883794 ,336263947.25729036 ,335697621.08056384 ,334888440.86969656 
 01/01  21:00:00,286912796.7178994 ,286271745.48110837 ,285355850.3559394 ,294344224.5679345 ,293675104.12114966 ,292719302.8292853 ,287238850.8559336 ,286579508.6958255 ,285637367.8346466 ,292592455.292978 ,291884970.9430338 ,290874106.49060816 ,278235065.34440714 ,277553559.9975289 ,276579134.5900616 ,285999980.2771072 ,285152914.9996565 ,283945906.9445716 ,286043242.28263247 ,285185436.09393626 ,283959936.84611815 ,289198692.13412917 ,288495857.84831035 ,287493800.1319509 ,290565087.9110458 ,289854931.5928091 ,288964018.92374736 ,293891700.82228506 ,293181662.40643424 ,292164311.7775489 ,317635612.329795 ,316956200.3433193 ,315985464.71583086 ,300504885.33909357 ,299804516.2528588 ,298803804.20515317 ,291220813.77658075 ,290475061.2950208 ,289409457.37266195 ,331001284.94479483 ,330206074.1665261 ,329069548.5299718 ,302096182.3633892 ,301322417.05434465 ,300216111.83926976 ,352261101.71170723 ,351692191.2130268 ,350879300.6660362 
 01/01  22:00:00,272058543.5286189 ,271416816.2833038 ,270499957.7792526 ,278957574.15869254 ,278287702.02765524 ,277330819.08786416 ,272830634.69451636 ,272170873.42069024 ,271228139.8760095 ,278605008.8707325 ,277897172.4131962 ,276885807.1334452 ,263745144.31299618 ,263075921.4126918 ,262119220.53569674 ,269871060.7518869 ,269037635.51798695 ,267846508.86209026 ,269646742.1578961 ,268806692.12241626 ,267607003.60820052 ,275105139.5142364 ,274413363.40282065 ,273424265.80497646 ,276437793.021499 ,275729312.7918953 ,274804448.96036524 ,278945608.8647713 ,278234437.16229695 ,277214902.5565801 ,301099144.4638963 ,300418732.86810684 ,299446572.0535112 ,285675350.2409994 ,284974532.8911745 ,283973234.38328207 ,278705900.5233553 ,277960245.8338433 ,276894780.697459 ,312542730.91566205 ,311737840.3752965 ,310587475.4780694 ,293962532.12661165 ,293167692.87326765 ,292031231.6123879 ,334495455.9994882 ,333911656.06025815 ,333077488.03745663 
 01/01  23:00:00,180390159.6788063 ,179799502.4207934 ,178955157.54364967 ,189035882.4428547 ,188432977.850639 ,187572533.22705942 ,182125592.38014036 ,181525749.20204473 ,180675378.7148951 ,187118329.90015507 ,186489785.57706934 ,185581574.0536522 ,170907082.9607119 ,170233621.78572983 ,169241518.27372393 ,174612928.70318303 ,173957125.36624995 ,173019731.4997269 ,170724256.50342563 ,170066400.24981213 ,169126396.04198068 ,183794196.24818218 ,183097212.40601656 ,182100849.67981654 ,185424903.4679065 ,184708021.35878593 ,183733241.6052822 ,187160781.3228951 ,186446864.8643574 ,185415376.4898776 ,214869536.39276576 ,214282046.30649298 ,213444879.2838237 ,195819700.73102036 ,195191521.6373985 ,194290829.81547844 ,187634408.0331183 ,186950960.47399172 ,185980905.20355344 ,214791211.01707745 ,214102895.0255633 ,213120173.6671474 ,205749143.21080709 ,204966918.32285383 ,203848665.19377366 ,257854680.35968968 ,257441305.40969196 ,256848772.37045667 
 01/01  24:00:00,63475811.1466577 ,63475283.78989084 ,63474537.95917028 ,63707663.66842593 ,63707663.66842593 ,63707663.66842593 ,63686749.32055372 ,63686250.07599673 ,63685556.18229228 ,63803204.36965831 ,63803204.36965831 ,63803204.36965831 ,64101125.053463206 ,64100041.4992747 ,64098474.05908368 ,66814871.12594882 ,66812175.83272718 ,66808285.402976915 ,66782259.74238099 ,66779612.52941561 ,66775802.69918152 ,65593426.68927452 ,65591321.18250748 ,65588318.22679645 ,65425205.00226421 ,65422865.48872822 ,65713829.31010336 ,65294207.644015305 ,65387655.3497655 ,65383798.81367679 ,67627111.13373488 ,67627111.13373488 ,67627111.13373488 ,63808930.696938165 ,63808930.696938165 ,63808930.696938165 ,64248465.09800326 ,64247772.37738145 ,64246817.56337246 ,68560199.38930152 ,68560199.38930152 ,68560199.38930152 ,68785407.54581934 ,68783130.02288523 ,68779873.7208789 ,68636469.2739368 ,68636469.2739368 ,68636469.2739368 
 01/02  01:00:00,30512123.041735657 ,30512123.041735657 ,30512123.041735657 ,30847312.602102447 ,30847312.602102447 ,30847312.602102447 ,30742696.594482735 ,30742696.594482735 ,30742696.594482735 ,30942853.30333484 ,30942853.30333484 ,30942853.30333484 ,30980071.75464896 ,30979096.542092633 ,30977709.644845985 ,32263416.02896139 ,32261130.65041322 ,32257829.68746566 ,32343789.070954494 ,32341462.5217031 ,32338124.776999164 ,31557025.019869234 ,31555988.683923066 ,31554513.78390621 ,31662407.20787587 ,31661326.798655987 ,31770669.967223737 ,31493473.015159726 ,31526460.092946164 ,31524788.52927432 ,31166760.067411404 ,31166760.067411404 ,31166760.067411404 ,30948579.630614676 ,30948579.630614676 ,30948579.630614676 ,31235251.37743239 ,31234844.56717613 ,31234295.088733777 ,35699848.32297804 ,35699848.32297804 ,35699848.32297804 ,36002562.04612576 ,36001629.620444715 ,36000306.14029029 ,35776118.2076133 ,35776118.2076133 ,35776118.2076133 
 01/02  02:00:00,30512123.041735653 ,30512123.041735653 ,30512123.041735653 ,30847312.602102447 ,30847312.602102447 ,30847312.602102447 ,30742696.594482735 ,30742696.594482735 ,30742696.594482735 ,30942853.303334832 ,30942853.303334832 ,30942853.303334832 ,30812868.461954407 ,30812449.98558931 ,30811827.00200055 ,31855908.23137436 ,31852148.060598955 ,31851108.427226957 ,31907098.260974687 ,31905008.269380443 ,31900068.81598349 ,31390115.52629044 ,31389140.723340996 ,31387755.143719494 ,31571040.79451924 ,31570051.55430057 ,31676589.059967782 ,31267730.75967403 ,31286273.324713998 ,31284769.906443033 ,31166760.067411404 ,31166760.067411404 ,31166760.067411404 ,30948579.630614668 ,30948579.630614668 ,30948579.630614668 ,31208958.880888112 ,31208887.300233092 ,31208790.166852936 ,35699848.322978035 ,35699848.322978035 ,35699848.322978035 ,35861851.79225167 ,35861177.00752498 ,35860213.07695509 ,35776118.20761329 ,35776118.20761329 ,35776118.20761329 
 01/02  03:00:00,30512123.041735653 ,30512123.041735653 ,30512123.041735653 ,30847312.602102444 ,30847312.602102444 ,30847312.602102444 ,30742696.59448273 ,30742696.59448273 ,30742696.59448273 ,30942853.30333483 ,30942853.30333483 ,30942853.30333483 ,30770948.41681067 ,30770948.41681067 ,30770948.41681067 ,31632644.895039216 ,31629367.12524721 ,31627838.909661874 ,31562175.01260903 ,31561115.81760802 ,31559590.450155705 ,31244416.630765557 ,31243472.44416188 ,31242131.470910624 ,31415588.637020826 ,31414646.6969803 ,31516816.09033077 ,31152893.85007842 ,31156493.100315094 ,31155637.319518857 ,31166760.0674114 ,31166760.0674114 ,31166760.0674114 ,30948579.63061466 ,30948579.63061466 ,30948579.63061466 ,31208140.072724126 ,31208140.072724126 ,31208140.072724126 ,35699848.322978035 ,35699848.322978035 ,35699848.322978035 ,35766302.517993495 ,35765878.14768947 ,35765271.80257563 ,35776118.20761329 ,35776118.20761329 ,35776118.20761329 
 01/02  04:00:00,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28364675.36901253 ,28365561.19624458 ,28365231.992088452 ,28269042.003943406 ,28268797.519940175 ,28268449.906510018 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28198307.410396125 ,28198261.73907868 ,28270150.60073322 ,32515059.472043484 ,32515059.472043484 ,32515059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,32515059.472043484 ,32515059.472043484 ,32515059.472043484 ,32515059.472043484 ,32515059.472043484 ,32515059.472043484 ,32515059.472043484 ,32515059.472043484 ,32515059.472043484 
 01/02  05:00:00,28195059.47204348 ,28195059.47204348 ,28195059.47204348 ,28195059.472043477 ,28195059.472043477 ,28195059.472043477 ,28195059.472043477 ,28195059.472043477 ,28195059.472043477 ,28195059.472043477 ,28195059.472043477 ,28195059.472043477 ,28195059.472043477 ,28195059.472043477 ,28195059.472043477 ,28339468.97891731 ,28339255.998894017 ,28338949.668506347 ,28216598.036271498 ,28216357.171919316 ,28216014.81009829 ,28195059.47204348 ,28195059.47204348 ,28195059.47204348 ,28195059.47204348 ,28195059.47204348 ,28199927.242081773 ,32515059.47204348 ,32515059.47204348 ,32515059.47204348 ,28195059.472043477 ,28195059.472043477 ,28195059.472043477 ,28195059.472043477 ,28195059.472043477 ,28195059.472043477 ,28195059.472043477 ,28195059.472043477 ,28195059.472043477 ,32515059.472043477 ,32515059.472043477 ,32515059.472043477 ,32515059.472043477 ,32515059.472043477 ,32515059.472043477 ,32515059.47204348 ,32515059.47204348 ,32515059.47204348 
 01/02  06:00:00,69721378.30954166 ,69597705.56254135 ,69424075.57659857 ,74424810.00596991 ,74321688.36587434 ,74174326.35662389 ,70975371.52416447 ,70861425.98275197 ,70702100.82081494 ,75916566.55218709 ,75806755.92066517 ,75649725.89521101 ,70632756.64479941 ,70513047.53573133 ,70341950.06497058 ,69481565.8051657 ,69320772.19813263 ,69090245.7646256 ,69198306.30720475 ,69037303.51499622 ,68807301.2629077 ,69338525.16561583 ,69174730.63682693 ,68940740.98133467 ,69503518.39060186 ,69334969.60838464 ,69187710.85373732 ,72953481.13148463 ,72795361.78881896 ,72559940.25574505 ,83346551.79895991 ,83229782.95603633 ,83062895.54310785 ,76008510.85785773 ,75900124.43257008 ,75745099.15621315 ,72802701.50658214 ,72682937.77260679 ,72513784.81279124 ,78783152.52331704 ,78678933.98581511 ,78530009.89035721 ,74586505.89545144 ,74421184.39516106 ,74198249.79938498 ,96489638.14390929 ,96399504.93170904 ,96270515.52295013 
 01/02  07:00:00,140736469.81281066 ,140626449.13526717 ,140468567.43269378 ,144964963.71961105 ,144861503.8531901 ,144713650.14142197 ,141765237.68104166 ,141646883.4150835 ,141494546.35588035 ,146291784.5926938 ,146181470.9673116 ,146023740.45699164 ,141864455.61508793 ,141750134.98929676 ,141594045.5199441 ,141877080.5016278 ,141714771.87243196 ,141482801.52140993 ,141153430.46881747 ,140989368.40207577 ,140755341.48921502 ,141762876.79810098 ,141595740.0699358 ,141357020.5436693 ,141525150.9524897 ,141355505.33299527 ,141347155.33966327 ,141220905.5379414 ,141041871.68195432 ,140830011.74555779 ,154060881.8480008 ,153944571.42324582 ,153778405.43900552 ,146507187.94490507 ,146398139.79499573 ,146242375.4923583 ,144017043.14667177 ,143901134.36864495 ,143735146.94456255 ,150575254.2719629 ,150473657.4832429 ,150328469.54104996 ,147034330.2765572 ,146880886.46824014 ,146661446.84913835 ,167958294.3231608 ,167871717.2620806 ,167747833.24152887 
