Date/Time,CZ01/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ01/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ01/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ02/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ02/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ02/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ03/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ03/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ03/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ04/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ04/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ04/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ05/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ05/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ05/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ06/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ06/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ06/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ07/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ07/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ07/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ08/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ08/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ08/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ09/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ09/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ09/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ10/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ10/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ10/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ11/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ11/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ11/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ12/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ12/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ12/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ13/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ13/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ13/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ14/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ14/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ14/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ15/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ15/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ15/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ16/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ16/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ16/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv
 01/01  11:00:00,168229741.7615786 ,167554686.38696167 ,166590100.13893414 ,196258184.4104337 ,195611707.34410036 ,195732598.62000996 ,180770196.53082067 ,180056238.53464517 ,179035053.88688076 ,187475238.39831018 ,186762043.5025233 ,185175210.57427424 ,171715773.8151873 ,170986609.30108353 ,169947561.72941518 ,179275603.7478627 ,178637472.4177128 ,177357057.88749793 ,174780736.20348474 ,173909516.37934247 ,172681905.23415408 ,183177097.17038587 ,182294022.82127777 ,181040803.64332217 ,192032964.42392534 ,191202225.19925484 ,190130805.26521492 ,187114633.4885221 ,186287076.2294179 ,185026433.30274794 ,236763493.31268775 ,236061209.71572888 ,235055562.6425985 ,200312662.60224792 ,199658946.98074526 ,198725028.43521652 ,191086946.41910532 ,190457890.7251602 ,189978743.94232896 ,215799692.53039736 ,214891527.49249065 ,213771708.2147568 ,194387346.66280898 ,193519579.67319518 ,192280690.95085487 ,270762348.80923563 ,273024594.14342785 ,272357467.6340708 
 01/01  12:00:00,167276094.55502343 ,166580195.83573067 ,165585918.49875045 ,195967402.38670444 ,195319939.92298234 ,195464356.0009063 ,175662558.08289987 ,174896228.4997689 ,173888784.4596226 ,184179127.52678618 ,183417758.7814918 ,181862899.51020145 ,169008349.63561234 ,168275328.58433905 ,167147352.35518163 ,182858218.88078535 ,182392119.32521033 ,180678792.79715568 ,174486049.8178859 ,173587001.66918367 ,172305472.35854065 ,186716542.5268265 ,185756362.31170762 ,184384552.83800313 ,190775407.99357486 ,189942748.71372896 ,188902123.9689635 ,184652052.11057264 ,183823778.27615187 ,182549650.8337677 ,234100398.1821624 ,233396906.6789586 ,232389651.11440307 ,196523689.0102885 ,195863864.22578 ,194921199.0096951 ,187571662.30773082 ,186793946.20069695 ,186244757.02156824 ,210140704.30633932 ,209230461.90374118 ,207988093.92957458 ,195029417.79507172 ,194161350.21747285 ,192921729.8904531 ,274670276.80287635 ,276965554.62747175 ,276295998.5983278 
 01/01  13:00:00,205352518.487882 ,204659888.01248682 ,203650663.39491916 ,231965346.87631977 ,231230859.41355592 ,230998939.29969516 ,213068047.02482677 ,212277281.98552513 ,211147341.55154583 ,222400053.7752794 ,221640120.43670458 ,220106461.37026232 ,207865563.34257272 ,207070813.94756138 ,205943913.23551285 ,226356225.02793702 ,225878777.99745587 ,224167145.77287227 ,217554284.16424754 ,216649067.13047695 ,215356220.5106091 ,225863936.3652333 ,224901823.7216868 ,223527295.45284808 ,225379905.13101608 ,224445619.9555537 ,223397860.91288763 ,219540684.8935549 ,218594229.0138598 ,217001601.4627235 ,266815431.94342768 ,266115957.57357776 ,265114564.25378388 ,231840682.32167417 ,231096198.03995925 ,230032012.74697447 ,221297369.1693889 ,220518715.75319183 ,219948555.6124844 ,243704704.3966085 ,242722032.07155144 ,241351781.35755563 ,231624350.6017372 ,230755831.9159674 ,229515507.31520605 ,309071023.4598934 ,311395333.14158255 ,310746657.29857934 
 01/01  14:00:00,193217452.81201464 ,192530920.28246814 ,191558618.20849532 ,217175255.3065288 ,216447173.22610196 ,216192200.48634785 ,201608433.93411028 ,200823469.90936753 ,199701976.02246037 ,210537474.41277647 ,209784320.04935613 ,208271561.14698526 ,196069602.58535853 ,195280471.87025958 ,194158806.2556807 ,222007298.08496144 ,221484082.42470595 ,219753344.13164514 ,222450841.41437262 ,221524112.78057426 ,220200168.16826835 ,223300456.32922983 ,222307972.3814209 ,220890237.22811753 ,221033272.74298173 ,220008099.42855465 ,218871708.25331527 ,213934823.9717152 ,212949674.9397205 ,211265791.5357693 ,248202382.19906217 ,247486111.43874148 ,246487730.0560283 ,216829272.11738437 ,216091869.0062497 ,215038072.26270574 ,207651753.9942268 ,206812696.36581075 ,206036825.14244258 ,226453767.76178503 ,225487698.91346413 ,224157448.8733773 ,216506393.6956338 ,215475671.3007412 ,214004164.95947015 ,285090831.727048 ,286327840.87600946 ,285501617.67945725 
 01/01  15:00:00,191362869.3443195 ,190676298.16410306 ,189695395.55545273 ,214964023.02526248 ,214235685.25835562 ,213940826.4592431 ,200638697.90369144 ,199853796.99134362 ,198732601.1530252 ,213434849.00805423 ,212683616.21610403 ,211186913.61125183 ,196030383.42899865 ,195241664.63985026 ,194119674.19349456 ,215334006.37008804 ,214781332.38834453 ,213080257.57277954 ,219887904.80690095 ,218961197.5929022 ,217637245.37854263 ,220669097.09740707 ,219676618.12527376 ,218258887.2250899 ,217855001.47865805 ,216827187.588327 ,215666035.3733465 ,210951251.1098678 ,209958643.43179816 ,208279916.278714 ,245975199.2867433 ,245181143.4125455 ,244112543.43630612 ,217303801.30022264 ,216567324.91021258 ,215514875.02948967 ,207426052.31511456 ,206587710.55279922 ,205807174.75721708 ,220160677.40047818 ,219251669.39980197 ,218020164.0142987 ,211318929.2040286 ,210281387.84203508 ,208799240.3645999 ,281052266.96967226 ,282259580.618133 ,281332919.7073716 
 01/01  16:00:00,190988453.20461088 ,190301625.07369503 ,189320300.3473409 ,214786967.37466395 ,214063748.68836665 ,213755203.86625817 ,200765096.1472292 ,199980202.98462558 ,198858966.26036638 ,214138134.91822997 ,213386954.04069623 ,211905045.93677694 ,195757175.4398181 ,194968200.31022465 ,193845327.5461666 ,211242358.57727408 ,210664496.74458945 ,208988777.9598684 ,209693428.72548202 ,208767013.7955293 ,207443480.75195903 ,216701457.41140723 ,215709041.94991088 ,214291398.61066318 ,210312265.40607238 ,209284546.9402089 ,208094244.8220967 ,208460870.2412227 ,207466250.78266674 ,205804871.29358786 ,245925914.6454844 ,245132150.71275917 ,244070635.41378388 ,219309603.45155457 ,218579480.21473718 ,217528764.66307557 ,207135368.6397757 ,206297157.22508946 ,205454414.2332762 ,217681644.96533763 ,216764034.07296902 ,215531909.17759162 ,208367828.5079903 ,207330459.41505107 ,205848552.01141864 ,278744930.74481344 ,279728773.23805773 ,278826809.24218535 
 01/01  17:00:00,193137552.54491642 ,192451897.93326804 ,191470364.44933614 ,215599252.3939777 ,214871567.73896912 ,214536607.13985148 ,202894014.39182654 ,202110280.20424712 ,200990655.97232726 ,213770573.15503445 ,213019475.87701634 ,211551570.24885955 ,194720920.8626756 ,193932163.04739457 ,192808899.8891163 ,203137435.572475 ,202531078.59756652 ,200892013.77036178 ,200911983.24869084 ,199985822.63667288 ,198662659.5737501 ,206075816.88015187 ,205083676.2053175 ,203666419.37860224 ,201449405.73669183 ,200430958.71220523 ,199225435.85679346 ,201642199.85089427 ,200661643.72664958 ,199047806.3458634 ,245223730.02839726 ,244431309.59915143 ,243428833.6052157 ,221492902.42076984 ,220722944.81206995 ,219687940.84998026 ,207265586.93584073 ,206427917.798089 ,205580403.34367555 ,219933542.84100336 ,218939493.48465723 ,217661317.03474602 ,202559131.99659094 ,201582962.38145456 ,200194119.1517505 ,279830603.70130306 ,280750210.57386005 ,279833976.0917377 
 01/01  18:00:00,196782910.33748123 ,196097626.0925117 ,195118488.78685713 ,215759982.8531162 ,215032324.8469152 ,214686406.1542542 ,206157942.68054223 ,205375260.86075824 ,204292365.66245732 ,214511545.898198 ,213761012.17866057 ,212306150.46362066 ,195857932.30293316 ,195069339.06873342 ,193946770.9033388 ,196371023.42795458 ,195742651.0877773 ,194158687.93911964 ,196018045.27629498 ,195092023.2205512 ,193769066.57067665 ,199559031.74168506 ,198583616.98581454 ,197190062.8488822 ,197968359.17111737 ,196967315.6701277 ,195739615.65220404 ,197401001.66372496 ,196484553.13619787 ,195123189.87913638 ,245556128.8254378 ,244806848.6171655 ,243814982.16875455 ,223035308.325547 ,222301891.0451346 ,221252551.9768533 ,209288308.6259293 ,208451497.96960813 ,207777616.16768765 ,225776783.17955914 ,224738715.49505544 ,223412782.60830647 ,204613001.51408282 ,203763944.7664773 ,202551009.7343946 ,282006619.73001033 ,282974672.42140585 ,282047621.45214456 
 01/01  19:00:00,245266493.84796688 ,244581204.25679493 ,243602077.08797723 ,263651419.57670686 ,262924285.99231985 ,262548757.48205417 ,255393515.8435325 ,254691649.72952843 ,253675546.11698794 ,261358516.43388587 ,260607884.41831443 ,259167569.48058248 ,243544583.9086277 ,242756005.98995596 ,241632973.228009 ,243465306.3364338 ,242821953.089226 ,241268844.27762753 ,243676560.2359287 ,242750606.88090828 ,241427752.15310106 ,246844834.84177762 ,245879649.78892124 ,244504168.1982688 ,246364220.26643977 ,245434828.1585754 ,244240938.59639743 ,247740900.10151413 ,246923989.4203086 ,245806436.98288614 ,292117416.6124901 ,291361026.4268365 ,290366046.8127891 ,269830430.7634444 ,269096718.57076734 ,268047559.62627485 ,256872896.30231464 ,256063603.82785523 ,255452500.6569062 ,276190582.3524588 ,275156172.2640746 ,273829614.94633293 ,256764142.5237195 ,255912896.4380261 ,254696977.18758646 ,329033922.9170575 ,330009298.2063866 ,329092089.92225915 
 01/01  20:00:00,274667457.27894545 ,273983270.172897 ,273005707.42863274 ,293700123.2296373 ,292974193.8733588 ,292566671.95059067 ,285362423.2957484 ,284648915.3310787 ,283627624.63321036 ,289986398.3716625 ,289236826.36179256 ,287811296.5491685 ,273857840.9174731 ,273058509.299813 ,271922416.5075063 ,275749826.80297536 ,275076012.705479 ,273507021.0521766 ,275970589.48024195 ,275044641.30454326 ,273721795.8681401 ,278265128.70576596 ,277362329.2992968 ,276074004.857495 ,279135006.049148 ,278309195.3574241 ,277142498.7325268 ,281191190.9571923 ,280369527.7008262 ,279239408.1999636 ,320816655.32942325 ,320028070.20701265 ,318917597.973619 ,297549176.8981577 ,296815692.52880496 ,295767087.29806554 ,285846717.5828129 ,285015261.26826286 ,284222142.3367393 ,316939160.51055324 ,315931522.51391244 ,314682010.65890133 ,287953515.59782636 ,287102238.81526035 ,285886365.14679545 ,355587011.12136596 ,356637109.0760146 ,355793565.900927 
 01/01  21:00:00,292152512.41947603 ,291468210.34342194 ,290490491.2008461 ,308678119.9001225 ,307951087.0833522 ,307483343.20904285 ,300178521.2944874 ,299449650.8754781 ,298425802.402252 ,307083774.8743756 ,306334456.7464747 ,304921082.01830107 ,289912054.97267634 ,289121743.6794015 ,287997934.54662156 ,291421086.0146545 ,290748033.5872267 ,289209278.9307477 ,291620007.7821118 ,290694100.3737687 ,289371309.5344473 ,294333006.2772623 ,293551526.51546293 ,292440974.3496068 ,296630405.57180655 ,295816034.15190125 ,294662406.27910954 ,299458854.6978216 ,298638719.56228566 ,297518138.214856 ,336997384.56115633 ,336204588.2257694 ,335070818.61274374 ,314186795.52127457 ,313452939.96815854 ,312403902.95803946 ,302167631.40154904 ,301331065.2125886 ,300574596.1713422 ,338273714.70193887 ,337312016.7721872 ,336166045.57211167 ,307108048.289581 ,306256734.76375586 ,305040795.63860226 ,371305891.9515747 ,372130413.0240085 ,371164408.3643349 
 01/01  22:00:00,277464494.6617244 ,276779384.8742874 ,275800504.79989845 ,293334287.81246203 ,292606205.5526768 ,292118057.50079644 ,285940890.12781835 ,285225798.60352486 ,284200453.5368593 ,293478430.11269903 ,292728984.16025186 ,291326271.2367732 ,275739730.81831825 ,274951900.2662353 ,273829106.48152506 ,274861967.789881 ,274181466.12962306 ,272666529.93405724 ,274871327.2828366 ,273966516.7334219 ,272674066.33410877 ,280110405.86147326 ,279339657.36285865 ,278239632.7790932 ,282363138.2470037 ,281550484.87742186 ,280385086.34024537 ,284473197.56586105 ,283651481.59239894 ,282526415.53622663 ,320253089.8704318 ,319459426.62701833 ,318324609.7359398 ,299366509.547448 ,298631954.37900597 ,297581969.6619946 ,290259409.7822981 ,289497603.0485309 ,288828504.5780767 ,319875418.2413398 ,318901729.04680234 ,317743867.18699485 ,298794437.85905224 ,297921103.9423554 ,296673563.09278834 ,353058341.15040433 ,353851702.92712176 ,352938541.43051124 
 01/01  23:00:00,187120471.93130758 ,186499261.84526783 ,185614739.3348493 ,205506035.68652266 ,204870038.37516513 ,204610944.26553738 ,197882187.595249 ,197223204.54174465 ,196281400.12319946 ,204752593.42135453 ,204094675.15914512 ,202777209.92859837 ,183939923.84584647 ,183224137.20216537 ,182204995.98849374 ,177064531.92821592 ,176229204.98794115 ,175354535.6364305 ,173217251.51595545 ,172494279.9171179 ,171462460.7280832 ,188825433.55208886 ,188045446.3647153 ,186929815.8328497 ,191402752.66485146 ,190580898.74712077 ,189395781.2808573 ,193018336.05164865 ,192186238.5212408 ,191070482.20566 ,235719054.0371491 ,235042186.84424278 ,234062108.54268533 ,211235463.69568875 ,210594430.67091572 ,209677441.73251957 ,201944291.01079997 ,201243049.88450283 ,200727892.47608438 ,223498676.4681939 ,222555235.35145205 ,221484860.53511107 ,211178512.4584142 ,210319070.81083882 ,209091490.80789393 ,279297497.6238151 ,280800761.1473824 ,280185764.938256 
 01/01  24:00:00,63945163.09054728 ,63945163.09054728 ,63945163.09054728 ,64513019.70098133 ,64513019.70098133 ,64513019.70098133 ,64407465.2630371 ,64407465.2630371 ,64407465.2630371 ,64634818.27356142 ,64634818.27356142 ,64634818.27356142 ,64417977.07224156 ,64417977.07224156 ,64417977.07224156 ,66949978.39523341 ,67118691.36769465 ,66942975.586175546 ,67804040.60350747 ,67801175.42087103 ,67797020.70381916 ,65893412.01324263 ,65891764.94268598 ,65889489.98873642 ,65567070.15103387 ,65566130.496281646 ,65609142.866920926 ,65198436.064613864 ,65201397.86252621 ,65167499.3363638 ,68503219.32450198 ,68503219.32450198 ,68503219.32450198 ,64569843.628021374 ,64569843.628021374 ,64569843.628021374 ,64867125.51316987 ,64867125.51316987 ,64867125.51316987 ,69236545.14786783 ,69236545.14786783 ,69236545.14786783 ,68811957.21074161 ,68811280.10339041 ,68810287.4348695 ,69442489.99693383 ,69442489.99693383 ,69442489.99693383 
 01/02  01:00:00,31084812.024223782 ,31084812.024223782 ,31084812.024223782 ,31652668.634657837 ,31652668.634657837 ,31652668.634657837 ,31547114.19671362 ,31547114.19671362 ,31547114.19671362 ,31774467.207237933 ,31774467.207237933 ,31774467.207237933 ,31557626.005918078 ,31557626.005918078 ,31557626.005918078 ,32620156.33609704 ,32676293.463974472 ,32617540.437896457 ,33141300.17051371 ,33139075.744981095 ,33135856.87952584 ,32153142.32250595 ,32152596.07185144 ,32151841.794534475 ,32248192.772869572 ,32247742.966456536 ,32252137.668251537 ,32048192.176675774 ,32048502.247553617 ,32042941.562944297 ,32042868.258178484 ,32042868.25817848 ,32042868.258178484 ,31709492.561697885 ,31709492.561697893 ,31709492.56169789 ,32006774.44684638 ,32006774.44684638 ,32006774.44684638 ,36376194.08154435 ,36376194.08154435 ,36376194.08154435 ,36465796.13973999 ,36465284.90326123 ,36464533.60702905 ,36582138.930610344 ,36582138.930610344 ,36582138.930610344 
 01/02  02:00:00,31084812.02422377 ,31084812.02422377 ,31084812.02422377 ,31652668.63465783 ,31652668.63465783 ,31652668.63465783 ,31547114.19671361 ,31547114.19671361 ,31547114.19671361 ,31774467.207237933 ,31774467.20723793 ,31774467.20723793 ,31557626.00591807 ,31557626.00591807 ,31557626.00591807 ,32181569.564894013 ,32232988.842473123 ,32178958.814083315 ,32562192.387961324 ,32561165.474051554 ,32559678.294549607 ,32041367.172600992 ,32040865.035898123 ,32040171.22994049 ,32181545.71780199 ,32181150.73748032 ,32185234.89451535 ,31913851.671134226 ,31914061.520865865 ,31911302.175425988 ,32042868.258178476 ,32042868.25817848 ,32042868.25817848 ,31709492.56169788 ,31709492.561697885 ,31709492.561697885 ,32006774.44684638 ,32006774.44684638 ,32006774.44684638 ,36376194.08154434 ,36376194.08154434 ,36376194.08154434 ,36425430.40363046 ,36425430.40363046 ,36425430.40363046 ,36582138.930610344 ,36582138.930610344 ,36582138.930610344 
 01/02  03:00:00,31084812.02422377 ,31084812.02422377 ,31084812.02422377 ,31652668.634657826 ,31652668.634657826 ,31652668.634657826 ,31547114.196713608 ,31547114.196713608 ,31547114.196713608 ,31774467.20723793 ,31774467.20723793 ,31774467.207237925 ,31557626.005918067 ,31557626.005918067 ,31557626.005918067 ,31908221.26604623 ,31925019.970721755 ,31904745.60352215 ,32119323.71527386 ,32118330.030371968 ,32116890.16728788 ,31938081.156850416 ,31937627.8776735 ,31937002.046193365 ,32089605.446098756 ,32089217.8193815 ,32093078.015180178 ,31887939.385746785 ,31887939.385746785 ,31887939.385746785 ,32042868.258178476 ,32042868.258178473 ,32042868.258178473 ,31709492.561697878 ,31709492.56169788 ,31709492.56169788 ,32006774.446846377 ,32006774.446846377 ,32006774.446846377 ,36376194.08154434 ,36376194.08154434 ,36376194.08154434 ,36425430.40363045 ,36425430.40363045 ,36425430.40363045 ,36582138.930610344 ,36582138.930610344 ,36582138.930610344 
 01/02  04:00:00,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043477 ,28195059.472043477 ,28195059.472043477 ,28195059.47204348 ,28195059.47204348 ,28195059.47204348 ,28195059.472043477 ,28195059.472043477 ,28195059.472043477 ,28195059.47204348 ,28195059.47204348 ,28195059.47204348 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28209945.03487924 ,28209875.794851188 ,28209775.567878943 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,32515059.472043484 ,32515059.472043484 ,32515059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.47204348 ,28195059.47204348 ,28195059.47204348 ,32515059.472043484 ,32515059.472043484 ,32515059.472043484 ,32515059.472043484 ,32515059.472043484 ,32515059.472043484 ,32523179.041124336 ,32525596.772766612 ,32525599.7308634 
 01/02  05:00:00,28195059.47204348 ,28195059.47204348 ,28195059.47204348 ,28195059.472043477 ,28195059.472043477 ,28195059.472043477 ,28195059.472043477 ,28195059.472043477 ,28195059.472043477 ,28195059.472043477 ,28195059.472043477 ,28195059.472043477 ,28195059.472043477 ,28195059.472043477 ,28195059.472043477 ,28195059.47204348 ,28195059.47204348 ,28195059.47204348 ,28195059.47204348 ,28195059.47204348 ,28195059.47204348 ,28195059.47204348 ,28195059.47204348 ,28195059.47204348 ,28195059.47204348 ,28195059.47204348 ,28195059.47204348 ,32515059.47204348 ,32515059.47204348 ,32515059.47204348 ,28198101.29254696 ,28198102.64094365 ,28198104.548487436 ,28195059.472043477 ,28195059.472043477 ,28195059.472043477 ,28195059.472043477 ,28195059.472043477 ,28195059.472043477 ,32515059.472043477 ,32515059.472043477 ,32515059.472043477 ,32515059.472043477 ,32515059.472043477 ,32515059.472043477 ,32533927.34782007 ,32536028.96930242 ,32536031.448947188 
 01/02  06:00:00,75120946.98239635 ,75014420.5921986 ,74862235.6018959 ,84537112.5100569 ,84416177.347288 ,84758223.16248408 ,81452171.7046064 ,81336290.63409036 ,81170700.76387116 ,86926057.36530022 ,86797687.49478847 ,86362130.06874862 ,81758276.44501427 ,81641200.66979077 ,81474224.93569286 ,69480112.39752236 ,69309332.76030177 ,69065361.84998663 ,69525106.33107258 ,69353444.45986079 ,69108213.21527255 ,70016688.65579793 ,69856345.54037522 ,69627266.4381453 ,70948314.1224895 ,70785314.38018313 ,70565226.79229404 ,75305376.39142336 ,75153955.16384755 ,74890592.2376952 ,92129131.23101771 ,91993590.42039758 ,91799537.8004908 ,85312058.20294826 ,85189801.85862592 ,85015064.88812308 ,84216628.25672288 ,84083326.36822656 ,84267666.33650911 ,85562592.17712365 ,85232291.15273213 ,85076060.17311455 ,77529657.85532355 ,77363796.25918056 ,77126755.77872798 ,108549430.65643689 ,109718964.47769447 ,109995388.71416333 
 01/02  07:00:00,147198375.18106034 ,147092202.52835143 ,146940447.89503574 ,157876554.47304928 ,157756762.69318825 ,158161711.31568176 ,153526956.95451158 ,153412272.13494554 ,153248370.9348906 ,160899822.60093072 ,160772887.72000736 ,160324140.15306374 ,155341790.27439275 ,155226311.39143333 ,155061710.46168375 ,141694025.54137194 ,141562944.88664696 ,141276782.76819986 ,141667110.99949792 ,141494291.2965875 ,141247381.39796314 ,142489081.78015342 ,142330850.84929273 ,142104821.3157622 ,143553346.57646218 ,143389999.4438221 ,143190296.04097065 ,144077291.05126756 ,143931022.12187728 ,143646269.47719404 ,166888959.7988668 ,166755073.69367123 ,166563349.46213904 ,157887688.25094497 ,157766575.61023024 ,157593471.8645926 ,157053993.37163424 ,156922095.96878263 ,157160502.23644286 ,158240791.1999783 ,157924382.86028174 ,157761869.93544933 ,151620624.77517557 ,151477032.09836423 ,151272005.69591215 ,184706168.45087767 ,185254801.19695422 ,184599317.9734798 
